original-id,name-tr,name-alt-tr,address-tr,country-tr,province-tr,district-tr,sub-district-tr,locality-tr,street-tr,street-side-tr,house,address-add-tr,landmark-tr,lon,lat,phone,url,rubric-id,working-time,actualization-date,rubric-keys,source-url,rubric-tr,chain-id
,HÜR-AK PETROL   ( 35/028 ),,CAMİKEBİR MAHALLESİ NO:11 ERKEKLİ KÜME EVLERİ (PAFTA:17PARSEL:5002) ÖDEMİŞ/ İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.139551,2325445885,+90 (232) 5454750,http://www.bpet.com.tr/tr/bayilerimiz/685/hur-ak-petrol,,,,,,,
,NEBİOĞLU PETROL   ( 35/027 ),,DEVRİM MAHALLESİ 3816 SOKAK NO: 10 (ADA: 15095 PAFTA: - PARSEL: 1) KARABAĞLAR/İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.371336,2322712320,+90 (232) 2712323,http://www.bpet.com.tr/tr/bayilerimiz/645/nebioglu-petrol,,,,,,,
,ALAN KARDEŞLER PETROL   ( 33/063 ),,YENİCE  MAHALLESİ CEMAL GÜRSEL BULVARI NO:57/A  (ADA:347 PARSEL:7) TARSUS/ MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.970899,3246510006,+90 (324) 6510006,http://www.bpet.com.tr/tr/bayilerimiz/172/alan-kardesler-petrol,,,,,,,
,ŞAH AKARYAKIT   ( 31/026 ),,UZUNBAĞ BELDESİ ATATÜRK MAHALESİ SAMANDAĞ/ HATAY,Türkiye,(31) Hatay,,,,,,,,,36.140833,3265543460,+90 (326) 5543460,http://www.bpet.com.tr/tr/bayilerimiz/148/sah-akaryakit,,,,,,,
,DEMİRBİLEK PETROL   ( 31/034 ),,NO:3(ADA:-  PAFTA:-  PARSEL:221) ÖTENÇAY KÖYÜ BELEN HATAY,Türkiye,(31) Hatay,,,,,,,,,36.406388,3262335040,+90 (326) 2332040,http://www.bpet.com.tr/tr/bayilerimiz/145/demirbilek-petrol,,,,,,,
,REİS PETROL   ( 31/030 ),,CUMHURİYET MAHALLESİ ŞEHİT MEHMET KURŞUNGEÇMEZ CADDESİ NO:16 (ADA:59 PAFTA:7/1 PARSEL:16) KUMLU / HATAY,Türkiye,(31) Hatay,,,,,,,,,36.364727,3264612021,+90 (326) 4613123,http://www.bpet.com.tr/tr/bayilerimiz/150/reis-petrol,,,,,,,
,HARŞİT PETROL   ( 29/001 ),,KALEÖNÜ MAHALLESİ İPEKYOLU CADDESİ NO:209 TEKKE (PAFTA: 6/10 ADA: - PARSEL: 1582) GÜMÜŞHANE,Türkiye,(29) Gümüşhane,,,,,,,,,40.417777,4562422686,+90 (456) 2422686,http://www.bpet.com.tr/tr/bayilerimiz/136/harsit-petrol,,,,,,,
,ŞÜKRÜ HACIALİOĞLU   ( 29/002 ),,TUĞRULBEY MAHALLESİ DÜZHANLAR MEVKİİ TORUL/ GÜMÜŞHANE,Türkiye,(29) Gümüşhane,,,,,,,,,40.560906,4566112916,+90 (456) 6112916,http://www.bpet.com.tr/tr/bayilerimiz/648/sukru-hacialioglu,,,,,,,
,KUTAŞ PETROL   ( 30/001 ),,MEZARLIK MAHALLESİ GENÇLİK CADDESİ YÜKSEKOVA/ HAKKARİ,Türkiye,(30) Hakkari,,,,,,,,,37.565662,4383511425,+90 (438) 3512442,http://www.bpet.com.tr/tr/bayilerimiz/725/kutas-petrol,,,,,,,
,YETER PETROL   ( 31/024 ),,DOĞAN CAD NO.35  SUBAŞI BELDESİ ANTAKYA / HATAY,Türkiye,(31) Hatay,,,,,,,,,36.180555,3262832883,+90 (326) 2832883,http://www.bpet.com.tr/tr/bayilerimiz/146/yeter-petrol,,,,,,,
,YILDIZ PETROL   ( 23/021 ),,DEĞİRMENBAŞI MAHALLESİ ELAZIĞ YOLU CADDESİ 7/A (PAFTA:4 ADA:257 PARSEL 1) KEBAN / ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.788657,4245712333,+90 (424) 5712333,http://www.bpet.com.tr/tr/bayilerimiz/113/yildiz-petrol,,,,,,,
,FAYSEL SÜNÜK   ( 21/033 ),,YUKARI KAYA KÖYÜ SİLVAN DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.071388,4122251005,+90 (412) 2251005,http://www.bpet.com.tr/tr/bayilerimiz/93/faysel-sunuk,,,,,,,
,ATAKAY PETROL   ( 21/048 ),,27 MAYIS MAHALLESİ ERGANİ CADDESİ NO:240 ( ADA:134  PAFTA:L44-A-17-A-1  PARSEL:5 ) DİCLE/ DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.342375,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/699/atakay-petrol,,,,,,,
,SELMANÇELİK AKARYAKIT   ( 21/047 ),,SELMAN KÖYÜ  MAHALLESİ SELMAN KÖYÜ SOKAK NO:1 ( ADA:105 PAFTA:X143-D09-C PARSEL:11 ) ERGANİ/ DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.152691,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/651/selmancelik-akaryakit,,,,,,,
,MİRHAT PETROL   ( 21/046 ),,KARAHASAN MAHALLESİ HALİS TOPRAK BULVARI NO:2(ADA:478  PAFTA:L45-A-08-B-1-B  PARSEL:198) LİCE/ DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.449444,4128612250,+90 (412) 8612250,http://www.bpet.com.tr/tr/bayilerimiz/98/mirhat-petrol,,,,,,,
,ÖZ TEPE ÇELEBİ PETROL   ( 21/045 ),,BAHÇELİEVLER MAHALLESİ MERKEZ CADDESİ NO:189 (PARSEL:645) TEPE BİSMİL/ DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,37.793799,4124262323,+90 (412) 4262323,http://www.bpet.com.tr/tr/bayilerimiz/671/oz-tepe-celebi-petrol,,,,,,,
,EKİN PETROL   ( 21/042 ),,URFA YOLU 20. KM PARSEL: 526 / DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,37.893579,4122253262,+90 (412) 2253263,http://www.bpet.com.tr/tr/bayilerimiz/100/ekin-petrol,,,,,,,
,POLAT PETROL   ( 21/038 ),,CUMHURİYET MAHALLESİ ELAZIĞ BULVARI NO:50 (PAFTA: 6 ADA: - PARSEL:401) YENİŞEHİR/DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,37.935555,4122622702,+90 (412) 2622700,http://www.bpet.com.tr/tr/bayilerimiz/97/polat-petrol,,,,,,,
,ÖRENKUYU PETROL   ( 21/037 ),,ELAZIĞ YOLU ÜZERİ 8. KM. ÜÇKUYU MEVKİİ DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,37.993888,4123390373,+90 (412) 3390478,http://www.bpet.com.tr/tr/bayilerimiz/96/orenkuyu-petrol,,,,,,,
,OĞULTAN PETROL   ( 21/034 ),,MAPA YOLU 10. KM. YAYTAŞ KÖYÜ / DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.069206,4882138120,+90 (488) 2138120,http://www.bpet.com.tr/tr/bayilerimiz/94/ogultan-petrol,,,,,,,
,HINCIS PETROL   ( 21/032 ),,SİLVAN YOLU 14 KM KARAÇALI KÖYÜ MEVKİİ DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,37.951586,4123261130,+90 (412) 3261130,http://www.bpet.com.tr/tr/bayilerimiz/92/hincis-petrol,,,,,,,
,SAYAR PETROL   ( 21/027 ),,FATİH MAH. MEZARLIK TAVŞANTEPE  MEVKİİ MARDİN YOLU ÇIKIŞI 1 KM (PAFTA:49KII.A. ADA:219 PARSEL:196) ÇINAR / DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,37.709696,4125112943,+90 (412) 5112943,http://www.bpet.com.tr/tr/bayilerimiz/90/sayar-petrol,,,,,,,
,KILIÇ PETROL   ( 21/026 ),,KAYA MAH. KOKULUPINAR CAD. KOCAKÖY /DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.291388,4128112083,+90 (412) 8112083,http://www.bpet.com.tr/tr/bayilerimiz/89/kilic-petrol,,,,,,,
,ATLIHANLAR PETROL   ( 21/024 ),,İSTASYON MAH. ERGANİ - ÇERMİK KARAYOLU 1. KM. ERGANİ / D.BAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.260555,4126115205,+90 (412) 6117890,http://www.bpet.com.tr/tr/bayilerimiz/88/atlihanlar-petrol,,,,,,,
,ÖZPOLAT KARDEŞLER PETROL   ( 21/023 ),,DERE  MAH. BEYAZ TOPRAK KÜME EVLERİ NO: 15 EĞİL / DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.220000,4125851345,+90 (412) 5851345,http://www.bpet.com.tr/tr/bayilerimiz/87/ozpolat-kardesler-petrol,,,,,,,
,HACI ÇELİK   ( 21/019 ),,DİYARBAKIR-SİVEREK YOL AYRIMI ÇERMİK/DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.139722,4124613661,+90 (412) 4612199,http://www.bpet.com.tr/tr/bayilerimiz/86/haci-celik,,,,,,,
,TURBO AKARYAKIT   ( 21/017 ),,KARŞIYAKA MAH.ÇERMİK YOLU ÜZERİ ÇÜNGÜŞ/ DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.206741,4125412572,+90 (412) 5412403,http://www.bpet.com.tr/tr/bayilerimiz/85/turbo-akaryakit,,,,,,,
,ER-YIL PETROL   ( 21/010 ),,ALİBARDAK KÖYÜ /DİYARBAKIR,Türkiye,(21) Diyarbakır,,,,,,,,,38.104722,4123223034,+90 (412) 3223032,http://www.bpet.com.tr/tr/bayilerimiz/83/er-yil-petrol,,,,,,,
,NORM PETROL   ( 22/006 ),,İZZETİYE MAHALLESİ İZZETİYE SOKAĞI NO:469/1(PAFTA:2  PARSEL:1040) KEŞAN/ EDİRNE,Türkiye,(22) Edirne,,,,,,,,,40.825176,2825241134,+90 (282) 5241134,http://www.bpet.com.tr/tr/bayilerimiz/691/norm-petrol,,,,,,,
,ÖZPET PETROL   ( 22/005 ),,KURTBEY KÖYÜ UZUNKÖPRÜ / EDİRNE,Türkiye,(22) Edirne,,,,,,,,,41.143129,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/102/ozpet-petrol,,,,,,,
,KARE PETROL   ( 22/004 ),,KAVACIK KÖYÜ (PAFTA: 17 ADA: 168 PARSEL: 39) UZUNKÖPRÜ/EDİRNE,Türkiye,(22) Edirne,,,,,,,,,41.184225,2124424505,+90 (212) 4424504,http://www.bpet.com.tr/tr/bayilerimiz/103/kare-petrol,,,,,,,
,OKUYUCU KARDEŞLER PETROL   ( 23/032 ),,SANAYİ MAH. SANTRAL CAD. NO:30 (ADA:1778 PARSEL:11) MERKEZ/  ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.665885,4242247885,+90 (424) 2243155,http://www.bpet.com.tr/tr/bayilerimiz/116/okuyucu-kardesler-petrol,,,,,,,
,AKÇAKİRAZ PETROL   ( 23/031 ),,BİNGÖL KARAYOLU 7. KM ( ADA:81 PARSEL:117 ) AKÇAKİRAZ MERKEZ/ ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.622302,4242555831,+90 (424) 2555831,http://www.bpet.com.tr/tr/bayilerimiz/117/akcakiraz-petrol,,,,,,,
,S-M PETROL   ( 23/030 ),,ZAFER MAHALLESİ DİYARBAKIR  CAD. NO:106 (PARSEL:2702) AKÇAKİRAZ / ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.598572,4242555903,+90 (424) 2551327,http://www.bpet.com.tr/tr/bayilerimiz/118/s-m-petrol,,,,,,,
,FIRDOLAŞ PETROL   ( 23/029 ),,ELAZIĞ MALATYA YOLU 33.KM (PAFTA: L42 A 01 AD PARSEL:90) MERKEZ/ ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.476258,4242861010,+90 (424) 2861010,http://www.bpet.com.tr/tr/bayilerimiz/661/firdolas-petrol,,,,,,,
,BİLİCİLER PETROL   ( 23/023 ),,YENİ MAH. KÖPRÜ CAD. NO:4 PALU / ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.692318,4246513388,+90 (424) 6513388,http://www.bpet.com.tr/tr/bayilerimiz/115/biliciler-petrol,,,,,,,
,ZAİMOĞLU PETROL   ( 23/019 ),,RÜSTEMPAŞA MAH. CAHİT DOLAKAY CAD. NO:11 ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.666773,4242367176,+90 (424) 2333435,http://www.bpet.com.tr/tr/bayilerimiz/112/zaimoglu-petrol,,,,,,,
,AKBULUT PETROL   ( 23/022 ),,DOĞUKENT MAH. MİMAR SİNAN CAD. NO: 127/ ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.679829,4242246502,+90 (424) 2250553,http://www.bpet.com.tr/tr/bayilerimiz/114/akbulut-petrol,,,,,,,
,NURİ BAYDAŞ   ( 23/017 ),,YENİKÖY YOLÇATI MEVKİİ KARAKOÇAN / ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.923126,4247114202,+90 (424) 7114202,http://www.bpet.com.tr/tr/bayilerimiz/110/nuri-baydas,,,,,,,
,BEKO PETROL   ( 23/016 ),,ELAZIĞ-MALATYA YOLU 45 KM (110 ADA7 PARSEL)BASKİL / ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.453333,4245271666,+90 (424) 5271666,http://www.bpet.com.tr/tr/bayilerimiz/109/beko-petrol,,,,,,,
,YARCEL PETROL   ( 23/015 ),,SİTE MAH. OKULLAR CAD. NO:2 ALACAKAYA/ ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.461944,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/108/yarcel-petrol,,,,,,,
,KALE PETROL   ( 23/013 ),,KALEKENT MAH. HACI YASİN BULVARI PALU / ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.698888,4246513388,+90 (424) 6513388,http://www.bpet.com.tr/tr/bayilerimiz/107/kale-petrol,,,,,,,
,GÖK-SU PETROL   ( 23/008 ),,ELAZIĞ-BİNGÖL YOLU 62.KM TEPEBAĞ KÖYÜ KARŞISI KOVANCILAR/ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.701388,4246117010,+90 (424) 6117010,http://www.bpet.com.tr/tr/bayilerimiz/105/gok-su-petrol,,,,,,,
,SELİM YILDIRIM   ( 23/007 ),,BAHÇELİEVLER MAHALLESİ ELAZIĞ YOLU KOVANCILAR/ELAZIĞ,Türkiye,(23) Elazığ,,,,,,,,,38.714166,4246113671,+90 (424) 6113010,http://www.bpet.com.tr/tr/bayilerimiz/104/selim-yildirim,,,,,,,
,RAMAZAN KIYMET   ( 27/028 ),,HATAY YOLU DEĞİRMENCİ KÖYÜ BEYPINARI MEVKİİ  İSLAHİYE/ GAZİANTEP,Türkiye,(27) Gaziantep,,,,,,,,,36.978973,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/716/ramazan-kiymet,,,,,,,
,ORSAN PETROL   ( 27/027 ),,İSTASYON MAHALLESİ E-90 KARAYOLU GAZİANTEP YÖNÜ NO:78/C NİZİP/ GAZİANTEP,Türkiye,(27) Gaziantep,,,,,,,,,36.990676,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/692/orsan-petrol,,,,,,,
,KALE AKARYAKIT   ( 27/024 ),,YEŞİLOVA MAH. GAZİANTEP CAD. NO:186 ARABAN/ GAZİANTEP,Türkiye,(27) Gaziantep,,,,,,,,,37.423267,3426113039,+90 (342) 6113039,http://www.bpet.com.tr/tr/bayilerimiz/134/kale-akaryakit,,,,,,,
,KIYANÇİÇEK PETROL   ( 27/013 ),,SIRASÖĞÜT KÖYÜ ŞAHİNBEY GAZİANTEP,Türkiye,(27) Gaziantep,,,,,,,,,37.052222,3422208051,+90 (342) 4451129,http://www.bpet.com.tr/tr/bayilerimiz/130/kiyancicek-petrol,,,,,,,
,AHMET YAKAR   ( 27/023 ),,SAHA MAHALLESİ CUMHURİYET CADDESİ NO:53/A NİZİP / GAZİANTEP,Türkiye,(27) Gaziantep,,,,,,,,,37.007316,3425178288,+90 (342) 5178288,http://www.bpet.com.tr/tr/bayilerimiz/133/ahmet-yakar,,,,,,,
,GÖRENOĞLU PETROL   ( 27/011 ),,GAZİANTEP-KAHRAMANMARAŞ YOLU ÜZERİ AKTOPRAK BELDESİ GAZİANTEP,Türkiye,(27) Gaziantep,,,,,,,,,37.180354,3423237594,+90 (342) 3237593,http://www.bpet.com.tr/tr/bayilerimiz/129/gorenoglu-petrol,,,,,,,
,OKTAY PETROL   ( 31/021 ),,ÇAMALTI MAHALLESİ ATATÜRK CADDESİ NO: 23 (PAFTA:- ADA: 49 PARSEL: 5) YAYLADAĞI / HATAY,Türkiye,(31) Hatay,,,,,,,,,35.900000,3264712460,+90 (326) 4712057,http://www.bpet.com.tr/tr/bayilerimiz/143/oktay-petrol,,,,,,,
,BEDİRLER PETROL   ( 31/022 ),,CUMHURİYET MAH. SÜLEYMAN DEMİREL CAD. NO.38 NARLICA BELDESİ ANTAKYA /HATAY,Türkiye,(31) Hatay,,,,,,,,,36.243333,3263229824,+90 (326) 3229824,http://www.bpet.com.tr/tr/bayilerimiz/144/bedirler-petrol,,,,,,,
,REİS PETROL   ( 31/019 ),,KIRIKHAN YOLU ÜZERİ 4. KM. AKKERPİÇ KÖYÜ MEVKİ KUMLU/HATAY,Türkiye,(31) Hatay,,,,,,,,,36.358888,3264612021,+90 (326) 4612414,http://www.bpet.com.tr/tr/bayilerimiz/142/reis-petrol,,,,,,,
,ÖZKOZA PETROL   ( 31/012 ),,SAMANDAĞ-ANTAKYA YOLU ÜZERİ UĞUR MUMCU CADDESİ SUTAŞI BELDESİ (Ada:-  Pafta:-  Parsel:-) SAMANDAĞ/ HATAY,Türkiye,(31) Hatay,,,,,,,,,36.081111,3265361213,+90 (326) 5361213,http://www.bpet.com.tr/tr/bayilerimiz/140/ozkoza-petrol,,,,,,,
,DAVUT PETROL   ( 31/006 ),,KIRIKKÖPRÜ MAHALLESİ 817-03 TOPRAKKALE-DÖRTYOL DEVLET KARAYOLU ÜZERİ YEŞİLKÖY DÖRTYOL/ HATAY,Türkiye,(31) Hatay,,,,,,,,,36.845833,3267341767,+90 (326) 7341757,http://www.bpet.com.tr/tr/bayilerimiz/138/davut-petrol,,,,,,,
,SABRİ BAYSAN   ( 32/007 ),,MODERNEVLER MAHALLESİ 142. CADDESİ NO:8(ADA:2533  PAFTA:31L-4C  PARSEL:1) MERKEZ/ ISPARTA,Türkiye,(32) Isparta,,,,,,,,,37.789641,2462244141,+90 (246) 2244141,http://www.bpet.com.tr/tr/bayilerimiz/688/sabri-baysan,,,,,,,
,ÜNLÜLER PETROL   ( 32/003 ),,EĞİRDİR YOLU 5.KM (PAFTA 32M-3DADA 8245 PARSEL 45) / ISPARTA,Türkiye,(32) Isparta,,,,,,,,,37.810000,2462182204,+90 (246) 2182204,http://www.bpet.com.tr/tr/bayilerimiz/153/unluler-petrol,,,,,,,
,NURİ ŞİRİN PETROL   ( 32/005 ),,EĞİRDİR YOLU ÜZERİ ASKERİ HASTANE ALTI  MERKEZ/ ISPARTA,Türkiye,(32) Isparta,,,,,,,,,37.804673,2462233899,+90 (246) 2243335,http://www.bpet.com.tr/tr/bayilerimiz/672/nuri-sirin-petrol,,,,,,,
,ÖMER YILMAZ   ( 33/061 ),,KÖPRÜBAŞI İNÖNÜ CAD. CADDESİ GÖKSU MUT/ MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.453285,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/701/omer-yilmaz,,,,,,,
,BPET ELEKTRİK ENERJİSİ PETROL   ( 33/059 ),,ANADOLU MAHALLESİ ATATÜRK BULVARI NO:50/A (PAFTA: 25-V-IV ADA: 126 PARSEL:1) AKDENİZ/MERSİN,Türkiye,(33) Mersin,,,,,,,,,36,855639,3244513301,+90 (324) 4513303,http://www.bpet.com.tr/tr/bayilerimiz/660/bpet-elektrik-enerjisi-petrol,,,,,,,
,ÖZEFELER PETROL   ( 33/057 ),,YENİ MAHALLESİ MALAZGİRT BULVARI NO:268/ ULUGÖZ  PAFTA:P31.B3.11B PARSEL:1377) SİLİFKE/MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.355277,3247130064,+90 (324) 7130064,http://www.bpet.com.tr/tr/bayilerimiz/165/ozefeler-petrol,,,,,,,
,İPEK PETROL   ( 33/060 ),,GÜNEYLİ MAHALLESİ NO:307/A (ADA:1833 PAFTA:032A21B2D PARSEL:116 ) ERDEMLİ/ MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.787083,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/695/ipek-petrol,,,,,,,
,ŞAHAN AKARYAKIT   ( 27/018 ),,FATİH MAH.ALPARSLAN TÜRKEŞ BULVARI NO:13 NURDAĞI/GANTEP,Türkiye,(27) Gaziantep,,,,,,,,,37.179166,3426712437,+90 (342) 6713878,http://www.bpet.com.tr/tr/bayilerimiz/131/sahan-akaryakit,,,,,,,
,KAPET PETROL   ( 33/046 ),,HAL MAHALLESİ AKDENİZ CADDESİ NO:2/A (PAFTA:23.P.4 ADA:3410 PARSEL:5) MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.822222,3245457100,+90 (324) 5457100,http://www.bpet.com.tr/tr/bayilerimiz/169/kapet-petrol,,,,,,,
,CAN PETROL   ( 33/052 ),,FUAT MOREL MAH. 2894.SOKAK NO.64 (PAFTA NO.22.J.4 ADA NO. 5129 PARSEL NO.3) YENİŞEHİR/MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.816915,,+90 () ,http://www.bpet.com.tr/tr/bayilerimiz/637/can-petrol,,,,,,,
,KAPET PETROL   ( 33/045 ),,AKDENİZ MAHALLESİ ERDEMLİ CADDESİ NO:227/A-229/A KARGIPINARI (PAFTA:29M.IVA ADA:239 PARSEL:1) ERDEMLİ / MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.665833,3245457100,+90 (324) 5457100,http://www.bpet.com.tr/tr/bayilerimiz/168/kapet-petrol,,,,,,,
,KAPET PETROL   ( 33/043 ),,TEPECİK MAHALLESİ 201 BULVAR NO:68A A.BAHŞİŞ ERDEMLİ / MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.644167,3245457100,+90 (324) 5457100,http://www.bpet.com.tr/tr/bayilerimiz/166/kapet-petrol,,,,,,,
,KAPET PETROL   ( 33/044 ),,TÖMÜK YEŞİLYURT MAHALLESİ MERSİN BULVARI NO:165A (PAFTA:7 ADA:75 PARSEL:5) ERDEMLİ/MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.652439,3245457100,+90 (324) 5457100,http://www.bpet.com.tr/tr/bayilerimiz/167/kapet-petrol,,,,,,,
,HALİL TANER   ( 33/035 ),,KOYUNCU MH. GÜZELOLUK CD. NO: 427 ERDEMLİ/ MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.611149,3247821121,+90 (324) 7821120,http://www.bpet.com.tr/tr/bayilerimiz/163/halil-taner,,,,,,,
,GÖZNE PETROL   ( 33/034 ),,Y. ŞEMSETTİN MAH. ANKARA BUL. NO: 162/A TARSUS/ MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.954444,3245567239,+90 (324) 5567239,http://www.bpet.com.tr/tr/bayilerimiz/162/gozne-petrol,,,,,,,
,MURAT PETROL   ( 33/062 ),,E-5 Karayolu Üzeri Caddesi ( Ada:-  Pafta:-  Parsel:- ) Özbek,Türkiye,(33) Mersin,,,,,,,,,36.945827,3246363102,+90 (324) 6363233,http://www.bpet.com.tr/tr/bayilerimiz/709/murat-petrol,,,,,,,
,SAĞLIKLI PETROL   ( 33/026 ),,SAĞLIKLI KÖYÜ ( PARSEL:1154) TARSUS/MERSİN,Türkiye,(33) Mersin,,,,,,,,,37.040000,3246374184,+90 (324) 6374184,http://www.bpet.com.tr/tr/bayilerimiz/160/saglikli-petrol,,,,,,,
,TOGAY PETROL   ( 33/022 ),,ELVANLI KÖYÜ  PINARBAŞI KÖY YOLU ÜZERİ ERDEMLİ/ MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.702500,3245774252,+90 (324) 5773414,http://www.bpet.com.tr/tr/bayilerimiz/159/togay-petrol,,,,,,,
,BAKIRCI PETROL   ( 33/021 ),,YENİPAZAR MAHALLESİ GÜNEYKENT YOLU YENİ HAL KUZEYİ MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.834837,3242350290,+90 (324) 2352891,http://www.bpet.com.tr/tr/bayilerimiz/158/bakirci-petrol,,,,,,,
,ZANPET PETROL   ( 33/016 ),,ÇAY MAH.CUMHURİYET BUL.133.CAD. NO: 107  MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.833028,3242214344,+90 (324) 2214343,http://www.bpet.com.tr/tr/bayilerimiz/157/zanpet-petrol,,,,,,,
,TUNASAN PETROL   ( 33/009 ),,KARAMAN CAD. NO:66 MUT/MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.655120,3247856940,+90 (324) 7856727,http://www.bpet.com.tr/tr/bayilerimiz/156/tunasan-petrol,,,,,,,
,GÜLNAR PETROL   ( 33/003 ),,YEŞİLOVACIK KASABASI OVACIK MAH. SİLİFKE/MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.188611,3247145685,+90 (324) 7475204,http://www.bpet.com.tr/tr/bayilerimiz/155/gulnar-petrol,,,,,,,
,CANSOY PETROL   ( 34/006 ),,MEŞRUTİYET KÖYÜ KUMBABA MEVKİİ ŞİLE / İSTANBUL,Türkiye,(34) İstanbul Anadolu,,,,,,,,,41.167777,2167103168,+90 (216) 7103165,http://www.bpet.com.tr/tr/bayilerimiz/175/cansoy-petrol,,,,,,,
,ALMİN PETROL   ( 35/024 ),,CUMHURİYET MAHALLESİ SANAYİ SİTESİ D BLOK NO:4 BEYDAĞ / İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.092270,2325929058,+90 (232) 4670504,http://www.bpet.com.tr/tr/bayilerimiz/190/almin-petrol,,,,,,,
,MEHMET GÜL PETROL   ( 35/023 ),,TURAN MAHALLESİ DESTABAN MEVKİİ SELÇUK YOLU ÜZERİ 1. KM TİRE / İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.083888,2325110606,+90 (232) 5113607,http://www.bpet.com.tr/tr/bayilerimiz/189/mehmet-gul-petrol,,,,,,,
,ŞAH-PET PETROL   ( 35/022 ),,YELKİ BELDESİ CUMHURİYET MAHALLESİ SEFERİHİSAR YOLU HACI HASAN KUYU MEVKİİ GÜZELBAHÇE / İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.342222,2322367027,+90 (232) 2367027,http://www.bpet.com.tr/tr/bayilerimiz/188/sah-pet-petrol,,,,,,,
,TÜRKPET PETROL   ( 35/021 ),,KOKAROT BAĞLARI MEVKİİ BERGAMA ASFALTI ÇANDARLI / İZMİR,Türkiye,(35) İzmir,,,,,,,,,38.938888,2326733002,+90 (232) 6733002,http://www.bpet.com.tr/tr/bayilerimiz/187/turkpet-petrol,,,,,,,
,AKDENİZ TOROS PETROL   ( 33/036 ),,PORTAKAL MAH. AKBELEN CAD. MEZARLIK KARŞISI NO:113 MERSİN,Türkiye,(33) Mersin,,,,,,,,,36.818061,3243598234,+90 (324) 3598234,http://www.bpet.com.tr/tr/bayilerimiz/164/akdeniz-toros-petrol,,,,,,,
